通道1,通道2,通道3,通道4,通道5,通道6
1.785736083984375,1.788482666015625,1.781768798828125,1.787567138671875,4.800567626953125,4.7454833984375
1.7852783203125,1.788330078125,1.7816162109375,1.787567138671875,4.8004150390625,4.7454833984375
1.785888671875,1.78863525390625,1.782073974609375,1.7877197265625,4.800567626953125,4.745941162109375
1.785430908203125,1.788177490234375,1.7816162109375,1.787261962890625,4.800262451171875,4.74517822265625
1.78466796875,1.787261962890625,1.78070068359375,1.786346435546875,4.800872802734375,4.74578857421875
1.78497314453125,1.7877197265625,1.780853271484375,1.786651611328125,4.79949951171875,4.744415283203125
1.78436279296875,1.786956787109375,1.780242919921875,1.786041259765625,4.7998046875,4.74456787109375
1.7840576171875,1.7864990234375,1.779937744140625,1.785736083984375,4.799652099609375,4.744415283203125
1.7840576171875,1.78680419921875,1.78009033203125,1.785736083984375,4.800872802734375,4.745635986328125
1.784515380859375,1.787261962890625,1.78070068359375,1.786651611328125,4.80072021484375,4.745635986328125
1.784515380859375,1.787109375,1.78070068359375,1.786041259765625,4.800567626953125,4.745330810546875
1.784515380859375,1.787109375,1.78070068359375,1.786346435546875,4.80072021484375,4.745635986328125
1.784820556640625,1.787567138671875,1.781005859375,1.786956787109375,4.8004150390625,4.745635986328125
1.784820556640625,1.78741455078125,1.781005859375,1.786956787109375,4.801025390625,4.74578857421875
1.78466796875,1.787261962890625,1.780548095703125,1.786651611328125,4.800872802734375,4.745941162109375
1.78436279296875,1.786956787109375,1.7803955078125,1.78619384765625,4.80072021484375,4.74578857421875
1.785430908203125,1.788177490234375,1.7816162109375,1.78741455078125,4.799957275390625,4.745025634765625
1.783294677734375,1.785736083984375,1.77947998046875,1.7852783203125,4.799652099609375,4.744873046875
1.784210205078125,1.787109375,1.7803955078125,1.78619384765625,4.799652099609375,4.744720458984375
1.783447265625,1.786346435546875,1.779632568359375,1.785430908203125,4.800567626953125,4.7454833984375
1.7828369140625,1.78558349609375,1.779022216796875,1.784820556640625,4.800262451171875,4.74517822265625
1.779937744140625,1.782989501953125,1.776123046875,1.782073974609375,4.8004150390625,4.745330810546875
1.783599853515625,1.786346435546875,1.779632568359375,1.785430908203125,4.801177978515625,4.746246337890625
1.78466796875,1.787261962890625,1.780548095703125,1.786346435546875,4.801025390625,4.745941162109375
1.783599853515625,1.78619384765625,1.779632568359375,1.785430908203125,4.800872802734375,4.7454833984375
1.7828369140625,1.785888671875,1.7791748046875,1.78497314453125,4.80133056640625,4.746551513671875
1.783294677734375,1.78619384765625,1.77947998046875,1.785430908203125,4.7998046875,4.744720458984375
1.78314208984375,1.785888671875,1.7791748046875,1.78497314453125,4.79949951171875,4.744415283203125
1.783905029296875,1.786346435546875,1.77947998046875,1.78558349609375,4.799346923828125,4.744415283203125
1.784210205078125,1.78680419921875,1.780242919921875,1.786041259765625,4.79949951171875,4.744720458984375
1.7816162109375,1.7840576171875,1.77764892578125,1.783294677734375,4.799957275390625,4.745025634765625
1.78314208984375,1.785736083984375,1.77886962890625,1.784820556640625,4.80010986328125,4.744873046875
1.78375244140625,1.786651611328125,1.779937744140625,1.785888671875,4.800262451171875,4.745330810546875
1.783294677734375,1.785888671875,1.779327392578125,1.7852783203125,4.800262451171875,4.745330810546875
1.78192138671875,1.78466796875,1.778106689453125,1.78375244140625,4.800567626953125,4.74578857421875
1.782989501953125,1.785736083984375,1.7791748046875,1.78497314453125,4.800567626953125,4.745635986328125
1.783447265625,1.786041259765625,1.779327392578125,1.785125732421875,4.8004150390625,4.745635986328125
1.782989501953125,1.78558349609375,1.7791748046875,1.78497314453125,4.7991943359375,4.744110107421875
1.782684326171875,1.785430908203125,1.77886962890625,1.78436279296875,4.7991943359375,4.744110107421875
1.782073974609375,1.784820556640625,1.77825927734375,1.7840576171875,4.7998046875,4.744720458984375
1.78314208984375,1.785430908203125,1.779022216796875,1.784820556640625,4.799041748046875,4.744110107421875
1.7828369140625,1.785736083984375,1.779022216796875,1.784820556640625,4.799041748046875,4.7442626953125
1.78253173828125,1.78497314453125,1.778411865234375,1.784210205078125,4.799041748046875,4.7442626953125
1.782989501953125,1.785736083984375,1.7791748046875,1.78497314453125,4.799041748046875,4.7442626953125
1.78253173828125,1.7852783203125,1.778717041015625,1.784515380859375,4.7991943359375,4.74395751953125
1.78375244140625,1.78619384765625,1.779632568359375,1.785430908203125,4.7991943359375,4.7442626953125
1.7828369140625,1.7852783203125,1.77886962890625,1.78436279296875,4.7991943359375,4.744720458984375
1.782989501953125,1.785736083984375,1.779022216796875,1.78466796875,4.799041748046875,4.74395751953125
1.78314208984375,1.785888671875,1.77947998046875,1.785125732421875,4.7991943359375,4.7442626953125
1.784210205078125,1.78680419921875,1.78009033203125,1.785888671875,4.7991943359375,4.7442626953125
1.782684326171875,1.785430908203125,1.778717041015625,1.78466796875,4.799041748046875,4.744110107421875
1.779937744140625,1.78253173828125,1.775665283203125,1.781768798828125,4.799346923828125,4.7442626953125
1.78375244140625,1.7864990234375,1.77978515625,1.78558349609375,4.799652099609375,4.74456787109375
1.784210205078125,1.7864990234375,1.779937744140625,1.785736083984375,4.799041748046875,4.744110107421875
1.78436279296875,1.78680419921875,1.780242919921875,1.786041259765625,4.7991943359375,4.744415283203125
1.784515380859375,1.786956787109375,1.7803955078125,1.785888671875,4.799957275390625,4.744873046875
1.782989501953125,1.78558349609375,1.779022216796875,1.784820556640625,4.799957275390625,4.744720458984375
1.782989501953125,1.785736083984375,1.779022216796875,1.78497314453125,4.7998046875,4.744873046875
1.783905029296875,1.7864990234375,1.78009033203125,1.785736083984375,4.799957275390625,4.745025634765625
1.78253173828125,1.785430908203125,1.779022216796875,1.784515380859375,4.799957275390625,4.745025634765625
1.783905029296875,1.786956787109375,1.780242919921875,1.785736083984375,4.801025390625,4.745941162109375
1.78436279296875,1.786956787109375,1.7803955078125,1.786041259765625,4.800872802734375,4.74578857421875
1.783599853515625,1.786346435546875,1.77978515625,1.785430908203125,4.80010986328125,4.745025634765625
1.783599853515625,1.78619384765625,1.779327392578125,1.785430908203125,4.7998046875,4.744720458984375
1.784515380859375,1.787109375,1.780548095703125,1.78619384765625,4.799346923828125,4.744720458984375
1.78466796875,1.787261962890625,1.78070068359375,1.786651611328125,4.799346923828125,4.744720458984375
1.78314208984375,1.78558349609375,1.779022216796875,1.784820556640625,4.800262451171875,4.745330810546875
1.782989501953125,1.785888671875,1.7791748046875,1.78497314453125,4.800262451171875,4.745330810546875
1.78436279296875,1.787109375,1.780242919921875,1.78619384765625,4.800262451171875,4.74517822265625
1.78436279296875,1.787109375,1.78070068359375,1.7864990234375,4.80072021484375,4.74578857421875
1.783294677734375,1.785888671875,1.779327392578125,1.785125732421875,4.800567626953125,4.745635986328125
1.783294677734375,1.786346435546875,1.779632568359375,1.785430908203125,4.80072021484375,4.745941162109375
1.783447265625,1.786346435546875,1.779937744140625,1.785736083984375,4.801177978515625,4.746551513671875
1.783905029296875,1.7864990234375,1.77978515625,1.785736083984375,4.799652099609375,4.744873046875
1.78253173828125,1.7852783203125,1.778717041015625,1.78436279296875,4.79949951171875,4.744415283203125
1.782989501953125,1.785888671875,1.7791748046875,1.78497314453125,4.799652099609375,4.744415283203125
1.783599853515625,1.786041259765625,1.77947998046875,1.785125732421875,4.7998046875,4.744873046875
1.783294677734375,1.786041259765625,1.77947998046875,1.785125732421875,4.8004150390625,4.745330810546875
1.78314208984375,1.786041259765625,1.779327392578125,1.7852783203125,4.80010986328125,4.745025634765625
1.783599853515625,1.786041259765625,1.779632568359375,1.7852783203125,4.800567626953125,4.7454833984375
1.78466796875,1.787109375,1.78070068359375,1.786346435546875,4.800872802734375,4.745941162109375
1.782684326171875,1.7852783203125,1.77886962890625,1.78466796875,4.801177978515625,4.746246337890625
1.78253173828125,1.7852783203125,1.778717041015625,1.78436279296875,4.8004150390625,4.745330810546875
1.784820556640625,1.78741455078125,1.781005859375,1.78680419921875,4.800872802734375,4.745941162109375
1.783599853515625,1.786346435546875,1.779937744140625,1.78558349609375,4.799652099609375,4.744415283203125
1.782989501953125,1.785430908203125,1.77886962890625,1.78466796875,4.799652099609375,4.744720458984375
1.7822265625,1.78497314453125,1.778411865234375,1.78436279296875,4.80010986328125,4.745330810546875
1.78131103515625,1.7840576171875,1.777496337890625,1.783447265625,4.80010986328125,4.744873046875
1.78375244140625,1.786651611328125,1.779937744140625,1.785888671875,4.799957275390625,4.745330810546875
1.78314208984375,1.786041259765625,1.779327392578125,1.785125732421875,4.8004150390625,4.7454833984375
1.782989501953125,1.78558349609375,1.7791748046875,1.78497314453125,4.80133056640625,4.746246337890625
1.78375244140625,1.7864990234375,1.779937744140625,1.78558349609375,4.800872802734375,4.74578857421875
1.783294677734375,1.786041259765625,1.779327392578125,1.785430908203125,4.80072021484375,4.745635986328125
1.784210205078125,1.78680419921875,1.780242919921875,1.785888671875,4.8004150390625,4.74517822265625
1.783447265625,1.786346435546875,1.77947998046875,1.785125732421875,4.80072021484375,4.745941162109375
1.783599853515625,1.78619384765625,1.77947998046875,1.7852783203125,4.79949951171875,4.744415283203125
1.7828369140625,1.78558349609375,1.7791748046875,1.78497314453125,4.799652099609375,4.744720458984375
1.78375244140625,1.7864990234375,1.779632568359375,1.785430908203125,4.799652099609375,4.744720458984375
1.783294677734375,1.786041259765625,1.779327392578125,1.7852783203125,4.799957275390625,4.745025634765625
1.78375244140625,1.7864990234375,1.779937744140625,1.785736083984375,4.799652099609375,4.744415283203125
1.782989501953125,1.785736083984375,1.7791748046875,1.785125732421875,4.799652099609375,4.744873046875
1.78253173828125,1.7852783203125,1.778717041015625,1.784515380859375,4.80010986328125,4.745025634765625
1.783294677734375,1.78619384765625,1.77947998046875,1.7852783203125,4.799652099609375,4.744415283203125
1.78314208984375,1.785888671875,1.7791748046875,1.78497314453125,4.7998046875,4.744873046875
1.783447265625,1.78619384765625,1.779327392578125,1.785125732421875,4.7998046875,4.744720458984375
1.78436279296875,1.786956787109375,1.780548095703125,1.78619384765625,4.79949951171875,4.744720458984375
1.78253173828125,1.78497314453125,1.778411865234375,1.784210205078125,4.79949951171875,4.7442626953125
1.783294677734375,1.78619384765625,1.77947998046875,1.785430908203125,4.799652099609375,4.7442626953125
1.783447265625,1.786651611328125,1.77978515625,1.78558349609375,4.7998046875,4.74456787109375
1.783294677734375,1.785888671875,1.77947998046875,1.7852783203125,4.799346923828125,4.74456787109375
1.782989501953125,1.785736083984375,1.779022216796875,1.784820556640625,4.7998046875,4.744720458984375
1.783447265625,1.786346435546875,1.779632568359375,1.785430908203125,4.800262451171875,4.7454833984375
1.783599853515625,1.7864990234375,1.77978515625,1.785430908203125,4.7998046875,4.744873046875
1.783599853515625,1.786346435546875,1.77978515625,1.78558349609375,4.8004150390625,4.7454833984375
1.78375244140625,1.78619384765625,1.77978515625,1.785430908203125,4.800567626953125,4.74517822265625
1.782684326171875,1.785736083984375,1.77886962890625,1.784820556640625,4.80072021484375,4.7454833984375
1.78253173828125,1.785125732421875,1.778564453125,1.784515380859375,4.800872802734375,4.74578857421875
1.783905029296875,1.7864990234375,1.77978515625,1.785736083984375,4.801177978515625,4.746246337890625
1.783599853515625,1.7864990234375,1.77978515625,1.785736083984375,4.801025390625,4.74609375
1.7828369140625,1.785736083984375,1.7791748046875,1.78497314453125,4.801177978515625,4.74639892578125
1.783294677734375,1.786346435546875,1.77947998046875,1.785430908203125,4.800262451171875,4.745330810546875
1.78314208984375,1.785888671875,1.779327392578125,1.78497314453125,4.80010986328125,4.744873046875
1.7828369140625,1.78558349609375,1.779022216796875,1.784820556640625,4.80010986328125,4.744873046875
1.782989501953125,1.785736083984375,1.7791748046875,1.784820556640625,4.800872802734375,4.74578857421875
1.78375244140625,1.78619384765625,1.77978515625,1.785430908203125,4.801177978515625,4.745941162109375
1.784210205078125,1.786956787109375,1.7803955078125,1.786346435546875,4.80072021484375,4.745635986328125
1.783599853515625,1.786346435546875,1.77978515625,1.785430908203125,4.8016357421875,4.74639892578125
1.7840576171875,1.786651611328125,1.780242919921875,1.78619384765625,4.801483154296875,4.74639892578125
1.7840576171875,1.786956787109375,1.780242919921875,1.786041259765625,4.80133056640625,4.746246337890625
1.7828369140625,1.785888671875,1.7791748046875,1.78497314453125,4.800872802734375,4.745941162109375
1.783599853515625,1.786346435546875,1.779632568359375,1.785736083984375,4.801177978515625,4.746246337890625
1.783599853515625,1.7864990234375,1.779937744140625,1.78558349609375,4.799652099609375,4.744720458984375
1.7840576171875,1.7864990234375,1.78009033203125,1.78558349609375,4.79949951171875,4.744720458984375
1.782989501953125,1.785888671875,1.7791748046875,1.78497314453125,4.799957275390625,4.744873046875
1.783447265625,1.78619384765625,1.779327392578125,1.785430908203125,4.80010986328125,4.74517822265625
1.782989501953125,1.785736083984375,1.7791748046875,1.784820556640625,4.800567626953125,4.74578857421875
1.7828369140625,1.785888671875,1.7791748046875,1.784820556640625,4.800567626953125,4.745635986328125
1.783447265625,1.786041259765625,1.779327392578125,1.785125732421875,4.80133056640625,4.746246337890625
1.783294677734375,1.785736083984375,1.7791748046875,1.785125732421875,4.80072021484375,4.74578857421875
1.7840576171875,1.786651611328125,1.78009033203125,1.786041259765625,4.80072021484375,4.745941162109375
1.783447265625,1.786041259765625,1.77947998046875,1.785125732421875,4.800567626953125,4.74578857421875
1.78314208984375,1.785736083984375,1.779327392578125,1.7852783203125,4.80133056640625,4.746246337890625
1.783447265625,1.786041259765625,1.779327392578125,1.78497314453125,4.799652099609375,4.744873046875
1.784210205078125,1.786956787109375,1.7803955078125,1.785888671875,4.799957275390625,4.744873046875
1.78497314453125,1.787109375,1.780853271484375,1.786346435546875,4.7998046875,4.744873046875
1.784210205078125,1.78680419921875,1.7803955078125,1.78619384765625,4.800872802734375,4.74609375
1.783599853515625,1.78619384765625,1.77947998046875,1.78558349609375,4.80072021484375,4.74578857421875
1.784210205078125,1.786651611328125,1.78009033203125,1.785888671875,4.80072021484375,4.74578857421875
1.7840576171875,1.786956787109375,1.78009033203125,1.786041259765625,4.80072021484375,4.745635986328125
1.7840576171875,1.78680419921875,1.780242919921875,1.786041259765625,4.80072021484375,4.745635986328125
1.783294677734375,1.78619384765625,1.77947998046875,1.785430908203125,4.800872802734375,4.74609375
1.78436279296875,1.786956787109375,1.7803955078125,1.786346435546875,4.80133056640625,4.746246337890625
1.78466796875,1.78741455078125,1.78070068359375,1.786346435546875,4.801025390625,4.74609375
1.783447265625,1.786041259765625,1.77947998046875,1.785430908203125,4.7998046875,4.744720458984375
1.784210205078125,1.78680419921875,1.7803955078125,1.786041259765625,4.7998046875,4.74456787109375
1.78466796875,1.787109375,1.780853271484375,1.786346435546875,4.799957275390625,4.74517822265625
1.784210205078125,1.78680419921875,1.78009033203125,1.786041259765625,4.7998046875,4.744873046875
1.7828369140625,1.78558349609375,1.77886962890625,1.78466796875,4.799957275390625,4.744720458984375
1.784515380859375,1.787261962890625,1.78070068359375,1.7864990234375,4.7998046875,4.744873046875
1.783905029296875,1.786651611328125,1.779937744140625,1.785736083984375,4.7998046875,4.744720458984375
1.784515380859375,1.787109375,1.78070068359375,1.78619384765625,4.799652099609375,4.744873046875
1.78314208984375,1.785736083984375,1.779022216796875,1.784820556640625,4.799652099609375,4.74456787109375
1.783905029296875,1.78680419921875,1.78009033203125,1.786041259765625,4.79949951171875,4.744415283203125
1.783599853515625,1.7864990234375,1.77978515625,1.785736083984375,4.799652099609375,4.74456787109375
1.784210205078125,1.787109375,1.7803955078125,1.78619384765625,4.7998046875,4.74456787109375
1.783599853515625,1.7864990234375,1.779937744140625,1.7852783203125,4.799652099609375,4.744720458984375
1.782379150390625,1.78497314453125,1.778564453125,1.78436279296875,4.799957275390625,4.745025634765625
1.783599853515625,1.786651611328125,1.779937744140625,1.785888671875,4.799652099609375,4.74456787109375
1.78466796875,1.78741455078125,1.781005859375,1.78680419921875,4.799957275390625,4.744720458984375
1.7840576171875,1.78680419921875,1.78009033203125,1.785888671875,4.799957275390625,4.744720458984375
1.783905029296875,1.786651611328125,1.78009033203125,1.785736083984375,4.799957275390625,4.744873046875
1.783447265625,1.7864990234375,1.779632568359375,1.78558349609375,4.80072021484375,4.745635986328125
1.783905029296875,1.786651611328125,1.780242919921875,1.785888671875,4.80072021484375,4.74578857421875
1.7840576171875,1.786651611328125,1.779937744140625,1.785736083984375,4.801177978515625,4.746246337890625
1.783599853515625,1.786346435546875,1.77978515625,1.785736083984375,4.801483154296875,4.74639892578125
1.782684326171875,1.78558349609375,1.779022216796875,1.78466796875,4.80133056640625,4.74639892578125
1.7828369140625,1.78558349609375,1.779022216796875,1.78466796875,4.800872802734375,4.745941162109375
1.784210205078125,1.786956787109375,1.7803955078125,1.786041259765625,4.80133056640625,4.74609375
1.782989501953125,1.78558349609375,1.77886962890625,1.784820556640625,4.799957275390625,4.744873046875
1.783294677734375,1.785888671875,1.7791748046875,1.785125732421875,4.80010986328125,4.745025634765625
1.783905029296875,1.7864990234375,1.78009033203125,1.785736083984375,4.800262451171875,4.744720458984375
1.7822265625,1.785125732421875,1.778564453125,1.784210205078125,4.801025390625,4.74609375
1.782379150390625,1.785125732421875,1.778411865234375,1.784210205078125,4.801025390625,4.74609375
1.7828369140625,1.78558349609375,1.779022216796875,1.78466796875,4.801177978515625,4.746246337890625
1.782989501953125,1.785736083984375,1.7791748046875,1.784820556640625,4.801177978515625,4.74609375
1.780548095703125,1.78314208984375,1.7767333984375,1.782379150390625,4.80072021484375,4.74578857421875
1.782684326171875,1.7852783203125,1.778717041015625,1.784515380859375,4.801177978515625,4.745941162109375
1.783447265625,1.786041259765625,1.77947998046875,1.7852783203125,4.800567626953125,4.745635986328125
1.78436279296875,1.786956787109375,1.7803955078125,1.78619384765625,4.8016357421875,4.746856689453125
1.783294677734375,1.785888671875,1.779327392578125,1.78497314453125,4.8004150390625,4.745330810546875
1.782989501953125,1.78558349609375,1.7791748046875,1.784820556640625,4.800567626953125,4.745330810546875
1.78375244140625,1.78619384765625,1.77978515625,1.78558349609375,4.799957275390625,4.745025634765625
1.78314208984375,1.785430908203125,1.779022216796875,1.784820556640625,4.800872802734375,4.745941162109375
1.78314208984375,1.785736083984375,1.779327392578125,1.785125732421875,4.80072021484375,4.74578857421875
1.78375244140625,1.7864990234375,1.77978515625,1.78558349609375,4.800872802734375,4.74578857421875
1.783447265625,1.78619384765625,1.779632568359375,1.7852783203125,4.801025390625,4.74578857421875
1.7840576171875,1.7864990234375,1.78009033203125,1.786041259765625,4.800567626953125,4.74578857421875
1.783599853515625,1.786346435546875,1.779937744140625,1.78558349609375,4.801483154296875,4.74639892578125
1.784515380859375,1.786956787109375,1.780548095703125,1.786346435546875,4.80133056640625,4.746246337890625
1.7840576171875,1.78680419921875,1.7803955078125,1.78619384765625,4.80072021484375,4.74578857421875
1.784515380859375,1.787261962890625,1.78070068359375,1.786651611328125,4.79949951171875,4.744720458984375
1.782989501953125,1.78558349609375,1.779022216796875,1.784820556640625,4.799957275390625,4.744873046875
1.782989501953125,1.785430908203125,1.7791748046875,1.78466796875,4.799957275390625,4.744720458984375
1.783905029296875,1.7864990234375,1.779937744140625,1.78558349609375,4.800567626953125,4.7454833984375
1.783905029296875,1.7864990234375,1.779937744140625,1.78558349609375,4.80072021484375,4.74578857421875
1.783905029296875,1.7864990234375,1.779937744140625,1.785888671875,4.80072021484375,4.745635986328125
1.782989501953125,1.785736083984375,1.7791748046875,1.78497314453125,4.801788330078125,4.746856689453125
1.783294677734375,1.78619384765625,1.779327392578125,1.7852783203125,4.800872802734375,4.745941162109375
1.784210205078125,1.786956787109375,1.7803955078125,1.78619384765625,4.801483154296875,4.74639892578125
1.783447265625,1.78619384765625,1.77978515625,1.78558349609375,4.8016357421875,4.7467041015625
1.782989501953125,1.785736083984375,1.779327392578125,1.78497314453125,4.80010986328125,4.74517822265625
1.78375244140625,1.7864990234375,1.77978515625,1.785430908203125,4.800262451171875,4.74517822265625
1.784210205078125,1.78680419921875,1.78009033203125,1.786041259765625,4.8004150390625,4.7454833984375
1.78375244140625,1.7864990234375,1.77978515625,1.785736083984375,4.80010986328125,4.74517822265625
1.78253173828125,1.7852783203125,1.77886962890625,1.78436279296875,4.7998046875,4.744873046875
1.783599853515625,1.78619384765625,1.779632568359375,1.785430908203125,4.80010986328125,4.745025634765625
1.782379150390625,1.7852783203125,1.778717041015625,1.784515380859375,4.80010986328125,4.74517822265625
1.784210205078125,1.786956787109375,1.780242919921875,1.78619384765625,4.7998046875,4.745025634765625
1.783447265625,1.786346435546875,1.779632568359375,1.785430908203125,4.80010986328125,4.745025634765625
1.782989501953125,1.785888671875,1.779327392578125,1.785125732421875,4.8004150390625,4.745635986328125
1.78375244140625,1.7864990234375,1.77978515625,1.785736083984375,4.7998046875,4.744873046875
1.78375244140625,1.7864990234375,1.779937744140625,1.785736083984375,4.80010986328125,4.745025634765625
1.783294677734375,1.786041259765625,1.779327392578125,1.785125732421875,4.800567626953125,4.745635986328125
1.78375244140625,1.7864990234375,1.78009033203125,1.785736083984375,4.799957275390625,4.745025634765625
1.78436279296875,1.786956787109375,1.7803955078125,1.786041259765625,4.80010986328125,4.74517822265625
1.7840576171875,1.7864990234375,1.779937744140625,1.785888671875,4.80010986328125,4.745025634765625
1.782989501953125,1.785736083984375,1.779022216796875,1.78497314453125,4.799957275390625,4.745025634765625
1.78314208984375,1.78558349609375,1.77886962890625,1.784820556640625,4.80010986328125,4.745025634765625
1.783905029296875,1.7864990234375,1.77978515625,1.785736083984375,4.80072021484375,4.745941162109375
1.783599853515625,1.78619384765625,1.77947998046875,1.7852783203125,4.801177978515625,4.745941162109375
1.783447265625,1.786041259765625,1.779327392578125,1.785125732421875,4.800872802734375,4.745941162109375
1.7828369140625,1.785125732421875,1.778564453125,1.784515380859375,4.801177978515625,4.74609375
1.78375244140625,1.786346435546875,1.77978515625,1.78558349609375,4.801025390625,4.746246337890625
1.783447265625,1.786041259765625,1.77947998046875,1.7852783203125,4.801025390625,4.745941162109375
1.7828369140625,1.785430908203125,1.778717041015625,1.78466796875,4.801177978515625,4.74609375
1.783599853515625,1.78619384765625,1.77947998046875,1.7852783203125,4.801788330078125,4.746856689453125
1.783599853515625,1.78619384765625,1.779632568359375,1.78558349609375,4.799957275390625,4.745025634765625
1.783599853515625,1.786346435546875,1.779632568359375,1.785736083984375,4.80010986328125,4.745025634765625
1.7840576171875,1.786651611328125,1.78009033203125,1.785736083984375,4.799957275390625,4.74517822265625
1.783599853515625,1.786346435546875,1.77978515625,1.78558349609375,4.801025390625,4.74578857421875
1.784210205078125,1.78680419921875,1.78009033203125,1.785736083984375,4.8004150390625,4.74578857421875
1.784515380859375,1.787261962890625,1.780548095703125,1.786346435546875,4.8004150390625,4.745635986328125
1.784210205078125,1.786956787109375,1.780242919921875,1.785888671875,4.80072021484375,4.74578857421875
1.783905029296875,1.7864990234375,1.77978515625,1.78558349609375,4.801177978515625,4.746246337890625
1.782989501953125,1.786041259765625,1.779022216796875,1.784820556640625,4.801177978515625,4.746246337890625
1.783447265625,1.78619384765625,1.77978515625,1.7852783203125,4.801483154296875,4.746551513671875
1.784210205078125,1.787109375,1.7803955078125,1.786041259765625,4.80010986328125,4.74517822265625
1.7828369140625,1.78558349609375,1.77886962890625,1.784515380859375,4.799957275390625,4.744873046875
1.783447265625,1.786041259765625,1.77947998046875,1.785125732421875,4.80010986328125,4.744720458984375
1.784210205078125,1.78680419921875,1.7803955078125,1.78619384765625,4.799957275390625,4.745025634765625
1.78314208984375,1.786041259765625,1.77947998046875,1.785125732421875,4.80072021484375,4.74578857421875
1.78436279296875,1.786956787109375,1.78009033203125,1.786041259765625,4.80010986328125,4.74517822265625
1.78375244140625,1.7864990234375,1.779937744140625,1.78558349609375,4.800567626953125,4.745635986328125
1.7840576171875,1.78680419921875,1.779937744140625,1.785888671875,4.801177978515625,4.74639892578125
1.78253173828125,1.78497314453125,1.778411865234375,1.784210205078125,4.800872802734375,4.746246337890625
1.78314208984375,1.785736083984375,1.779327392578125,1.78497314453125,4.801025390625,4.746246337890625
